시도,시군구,레벨01,항목,2014 년,2015 년,2016 년,2017 년,2018 년,2019 년,2020 년,2021 년,2022 년,2023 년
경기,수원시 장안구,계,면적,33343598.7,33343740.7,33343560.7,33349467.5,33341117,33342316.9,33342288.9,33342085.1,33343885.7,33342057.7
경기,수원시 장안구,전,면적,1562727.8,1554203.8,1546961.8,1548736.6,1582394.6,1577961.5,1595157.5,1597702.3,1602760.4,1599677.7
경기,수원시 장안구,답,면적,1173381.4,1161807.4,1153978.4,1134930.8,1095798.8,1062849.8,1042166.8,1019606.8,1006166.9,988801.4
경기,수원시 장안구,묘지,면적,46457,46457,46188,46052,46052,44155,44074,44074,43806,41349
경기,수원시 권선구,계,면적,47170567.7,47173330.2,47173414,47169074.4,47166542.9,47170329.7,47182349.6,47179157.1,47180198.5,47179838
경기,수원시 권선구,전,면적,5109012.7,5145112.1,5212974.5,4999380,5088283,5122691,5132809.9,5183788.6,5182126.2,5170542.1
경기,수원시 권선구,답,면적,9079686.4,8844874.4,8436678.4,7943269.3,7759752.3,7541040.3,7242188.9,7060010.9,6817479.4,6703237.1
경기,수원시 권선구,묘지,면적,29493,29493,28603,28381,28381,24077,24077,23939,23542.5,23542.5
경기,수원시 팔달구,계,면적,12856750.1,12856750.1,12856753.1,12856852.1,12856188.9,12856109.3,12856138.3,12856945.3,12860370.6,12865087.2
경기,수원시 팔달구,전,면적,354146,346857,346695,345361,342242,341657,341467,338881.6,330754.7,323430.5
경기,수원시 팔달구,답,면적,290364.7,287394.7,287377.7,287377.7,282339.7,282255.7,281728.7,281669.7,222162.8,220716.8
경기,수원시 팔달구,묘지,면적,14054,14054,14054,14054,14054,14054,14054,14054,14054,14002
경기,수원시 영통구,계,면적,27677052.3,27677136,27680407.4,27678981.4,27677699.7,27723420.5,27710901.6,27711524.8,27714465.1,27712882.2
경기,수원시 영통구,전,면적,809324.8,769530.8,740078.4,709282.4,623736,583656.4,572666.4,566324.4,535591.7,506788.6
경기,수원시 영통구,답,면적,1300789.8,1161392.8,1157877.2,995630.2,938624.2,724075.9,652693.9,625875.4,471798.8,434150.1
경기,수원시 영통구,묘지,면적,57565,57565,57127,50669,50668,50638,50638,50638,50638,53323
경기,성남시 수정구,계,면적,45511001.6,45476842.8,45477149.6,45474104,45456469.7,45455655.7,45458273.6,45453255.5,45452706.7,45453013.6
경기,성남시 수정구,전,면적,3378530,3365771.2,3189267.2,3191972,2775369,2760456.9,2568357,2599937.1,2562182.1,2558790.4
경기,성남시 수정구,답,면적,2496047.5,2484646.5,2376438.5,2360566.4,2011994.4,2005358.9,1908960.8,1901940.7,1840871.7,1831456.7
경기,성남시 수정구,묘지,면적,61856,61856,61463,60091,58508,58508,58508,54065,54065,54065
경기,성남시 중원구,계,면적,26411920.1,26413429.8,26412456.2,26414921.3,26413306.7,26411562.2,26411556.5,26412622.5,26412709.5,26416623.4
경기,성남시 중원구,전,면적,715108,715361,713644,662161.5,615031.5,613677.4,613499.3,586138.9,585942.2,584759.3
경기,성남시 중원구,답,면적,1124880,1124554.5,1121226.5,1057412.4,968794.7,968391.3,967815.3,906229.4,901808.4,901508.4
경기,성남시 중원구,묘지,면적,46027,46027,46027,46027,46027,46027,46027,45403,45403,45403
경기,성남시 분당구,계,면적,69771628.3,69774420.8,69774942.8,69770138.6,69768438.9,69765851.9,69762324.9,69759501.1,69760444.9,69760640.8
경기,성남시 분당구,전,면적,1799805,1891762,1890482,1887573,1882692,1858442,1856874.4,1856596.3,1848670.7,1836749.5
경기,성남시 분당구,답,면적,1766361,1651160,1633817,1624286.5,1598089.5,1583593.2,1571255.7,1550134.9,1533604.7,1524278.7
경기,성남시 분당구,묘지,면적,562288.3,562288.3,650526.3,657576.3,658526.3,664719.3,661403.3,661403.3,646046,648380
경기,의정부시,계,면적,81542694.5,81535735.8,81539184.9,81539418.5,81542957.7,81544832.3,81546632.6,81547880.8,81545309.8,81548718.3
경기,의정부시,전,면적,5690915.8,4738550.8,4609679.6,4607268.6,4385731.4,4335770.6,4316819,4081048.1,3953621.9,3931156.8
경기,의정부시,답,면적,4567172.6,3388965.6,3341036.3,3299665.9,3174269.9,3124121.3,3106120.3,2654994.6,2475169.4,2465886.3
경기,의정부시,묘지,면적,79470,82220,82220,82220,75096,75096,75096,70133,70126,70126
경기,안양시 만안구,계,면적,36544141.4,36543409,36571768,36568230.7,36532798.4,36534381.5,36540102.1,36545855.4,36562941.9,36563017.4
경기,안양시 만안구,전,면적,836463.7,736906.8,726253.6,714811.7,691549.8,671738.3,663418.8,625557.8,619951.5,618682.6
경기,안양시 만안구,답,면적,348103.1,295269.7,286820.4,285037.5,283046.5,281655.7,279306.7,252272.7,249245.5,246155.5
경기,안양시 만안구,묘지,면적,25570,25570,25570,25570,25312.5,25312.5,25312.5,25452.5,25452.5,25452.5
경기,안양시 동안구,계,면적,21927390.3,21927117.1,21928500.7,21929301.4,21930855.1,21932930.9,21932748.9,21938175.7,21938176.4,21937740
경기,안양시 동안구,전,면적,324394,315951.5,306996.6,298841.6,294967.7,291395.7,289824.7,290111.9,275501.1,274475.6
경기,안양시 동안구,답,면적,240057.7,233323.7,230877.7,225928.9,224812.6,224236.6,221372.6,221372.6,215383.8,215223.3
경기,안양시 동안구,묘지,면적,855,855,642.9,642.9,642.9,642.9,642.9,286.7,286.7,286.7
경기,부천시,계,면적,53434108.7,53437499.2,53439859.7,53442446,53444251.8,53446245.7,53451955.9,53453519.3,53457017,53458065.7
경기,부천시,전,면적,3621997,3654288.5,3148011.2,2969955.8,3035083,3057575.6,3076981.3,3014371.9,3000680.8,3025617.8
경기,부천시,답,면적,3882646.5,3806655,3707230.3,3633368.7,3544865.2,3476579.2,3457441.4,3370564.7,3340537.8,3297849.1
경기,부천시,묘지,면적,63643.4,63643.4,59922.4,59922.4,56519.1,56519.1,56519.1,56519.1,56519.1,56519.1
경기,광명시,계,면적,38518262.1,38516784.8,38517879,38520232.1,38525105.7,38526427.7,38528651.1,38529059.6,38519461.2,38521193
경기,광명시,전,면적,5191819,5187651,5157878,5123614.6,4958408.6,4943732.6,4772509.7,4763125.8,4748314.8,4737187.2
경기,광명시,답,면적,2557178,2557106.9,2531946.9,2491572.1,2342932.9,2341353.9,2308905,2308083,2306739,2301677
경기,광명시,묘지,면적,99474.2,97999.2,97999.2,97100.2,96427.2,96329.2,82523.2,82523.2,82523.2,82523.2
경기,평택시,계,면적,457472795.9,458124342.1,458081967.9,458076120.8,458264763.6,458244177.9,458242535,458255093.1,457882392.2,458448418.2
경기,평택시,전,면적,41703441.1,41390990.6,40473711.6,39787766.9,39664624.5,39019422.1,38570644.5,38160293.6,37249528.8,36787913.2
경기,평택시,답,면적,160414379.1,159500857.7,158355641.3,156235017.3,154517555.8,153002373.5,152188777.4,149909365.5,147981703.6,147176857.1
경기,평택시,묘지,면적,792507,790747,773392,761312,713996,717118,713952.7,699004.7,679094.7,674071.7
경기,동두천시,계,면적,95660761.2,95667585.9,95673723.6,95658808.6,95663249.3,95664307.5,95666945.2,95667272.9,95671816.4,95673631.2
경기,동두천시,전,면적,6995430,6930452.5,6859614.9,6835421.9,6792507,6704491,6656154.3,6625601,6528051.8,6415167.8
경기,동두천시,답,면적,2753612,2648793,2586089,2575159,2544885,2491989,2455509.6,2408991.7,2367031.7,2344213.6
경기,동두천시,묘지,면적,337642,335305,332234,334015,334027.1,334937.1,335932.1,335725.1,335725.1,335712.1
경기,안산시 상록구,계,면적,57994888.7,57994750.2,57996682.9,57998607.5,57984141.9,57989859.7,57988360.5,57991983.9,57992504.1,57992724.8
경기,안산시 상록구,전,면적,4939462,4866813.7,4944866.7,5108792.4,5213795.4,5332647.1,5361454.4,5348213.8,5378844.2,5391251.5
경기,안산시 상록구,답,면적,4974410.9,4666476.9,4516713.6,4305346.3,4199978.3,4116001.4,4060253.8,3773336.2,3685896,3649533
경기,안산시 상록구,묘지,면적,197565,197565,193751,193726,193642,193642,193483,189702,189314,187521
경기,안산시 단원구,계,면적,91505523.3,92799641.8,96234735.9,97199487.5,97658182.7,97741095.3,98345242.2,98417755.8,98535447.5,98474161.3
경기,안산시 단원구,전,면적,6871655,6912104,6873637.2,6872488.2,6895352.8,6908032.1,6886099.5,6879721.8,6873771.1,6855095.2
경기,안산시 단원구,답,면적,7333556,7255334,7022895,6936392,6862561.1,6792012,6731797.2,6621823.8,6548673.8,6494425.6
경기,안산시 단원구,묘지,면적,408031,408031,406957,406957,406957,405942,405942,405942,389686,389686
경기,고양시 덕양구,계,면적,165559570,165580271,165593245.3,165549200,165567078.8,165574887.1,165583732.7,165591577.9,165595526.7,165599638.5
경기,고양시 덕양구,전,면적,18669147.9,18384333.1,18019174.3,17584760.8,17641679,17627815,16861728.1,16827792,16814349.7,16241596.6
경기,고양시 덕양구,답,면적,16576046,16115979.3,15875324.3,15546733.9,15363034,15199380.5,14635886.1,14524225.2,14458480.5,14108131.5
경기,고양시 덕양구,묘지,면적,1576244,1573809,1573261.8,1568831.8,1571377.8,1569745.8,1564296.8,1564635.8,1570057.8,1571017.8
경기,고양시 일산동구,계,면적,59933896.3,59938979.6,59943336,59950258.7,59948968.2,59952693.1,59955909.7,59958054.9,59959662.9,59963992
경기,고양시 일산동구,전,면적,6954128,6879364,7036134.5,6722559.1,6562439.3,6344616.1,6149612.5,6104207.3,6053606.5,6003107
경기,고양시 일산동구,답,면적,7544709.3,7483393.4,7120079.4,6822493.5,6669522.6,6366623.4,6174748,6079076,6008395.1,5930218.9
경기,고양시 일산동구,묘지,면적,264935,265051.9,264948.9,264462.9,269562.9,268830.9,272509.9,272355.9,272992.9,272992.9
경기,고양시 일산서구,계,면적,42567442.1,42557939.4,42559294.9,42559760,42560573,42560750.2,42562696.4,42562546.6,42563953.4,42563266
경기,고양시 일산서구,전,면적,3561250.2,3577728.7,3576757.4,3586516.9,3590983.9,3578148.8,3582308.9,3617227.1,3646861.7,3654641.1
경기,고양시 일산서구,답,면적,9831074.1,9706513.1,9588825.1,9490779.5,9404934.9,9295450.9,9242603.4,9170267.3,9076177.4,9005481.4
경기,고양시 일산서구,묘지,면적,24432,24432,22597,22177,21788,20488,20488,20299,22195,22211
경기,과천시,계,면적,35866821.2,35866891.2,35867547.2,35868073.2,35868007.2,35868319.2,35870152.2,35870116,35870833.5,35871398.5
경기,과천시,전,면적,2682825,2692149,2694478,2706313,2712820,2707654,2703891,2674503,2674214,2674471
경기,과천시,답,면적,2150283,2133723,2107929,2089366,2080991,2076175,2071924,2045219,2041311,2034345
경기,과천시,묘지,면적,38026,38026,37834,37928,37928,37928,37343,37343,37343,37343
경기,구리시,계,면적,33311429,33312014.5,33310589,33311789.4,33316965.4,33325063.8,33329248.9,33332882.4,33333731.2,33338734.8
경기,구리시,전,면적,4568270,4552363.8,4513543.5,4424465.8,4158542.8,3753721.8,3430159.8,3346549.8,3317867.3,3293136.8
경기,구리시,답,면적,1225431,1207136,1190615,1137098.7,1069150.7,854540.7,816560.7,739591,734254.7,726586.7
경기,구리시,묘지,면적,247309,243854,243854,243070,242544,242044,232992,232992,232935,232935
경기,남양주시,계,면적,458098292.6,458022770,458051702.9,458070891.2,458101929.2,458115470.3,458144348.8,458144213.8,458121315.2,458129776.9
경기,남양주시,전,면적,31732538.2,31413152.2,31141616.2,30830972.6,29642618.6,29212257.6,28659841.8,28386440.8,27997377.8,27764469.6
경기,남양주시,답,면적,30298326,29620722,29072212.7,28573681.3,26763274.9,26166736.8,25598755.8,25234506.8,24721573.7,24470564
경기,남양주시,묘지,면적,2690239,2681845,2688820,2680918,2643380,2634693,2510229,2509823,2482471,2475095
경기,오산시,계,면적,42734237.7,42730887.9,42727552.3,42726512.9,42722586.8,42707724.4,42705786.2,42706070.7,42705752.9,42691582.6
경기,오산시,전,면적,3843579.7,3816487.1,3813630.7,3760945,3724689.9,3604057.5,3546490.8,3431474.1,3376259.2,3065238.4
경기,오산시,답,면적,6136843.1,6082809.2,6000109.3,5849258.6,5713097.4,5538798.2,5434989.4,5243385.5,5154241.2,4464538.9
경기,오산시,묘지,면적,118104,118104,118104,118103,117848,116923,116245,116245,112506.5,111213.5
경기,시흥시,계,면적,135056862.1,135790207.8,135795688,137607939.5,138652287.4,138660045.6,139680130,139683554.1,139938363.2,139936378
경기,시흥시,전,면적,20601653,20710177,19970437.3,20210069.4,20570926.2,20020327.5,20079339.5,19366600.9,18958743,18865376.6
경기,시흥시,답,면적,16478981,16275846,15321511,15049972.5,14762284.5,14360250.6,14251841.6,13781856.1,13419409.2,13222593.7
경기,시흥시,묘지,면적,328077,328077,319974,312555.3,312555.3,301795.3,299840.3,277988.3,271560.4,270878.4
경기,군포시,계,면적,36410268.9,36410419.7,36412063.1,36415885.6,36416295.7,36416853.9,36416695.9,36416592.3,36417304.4,36418522.1
경기,군포시,전,면적,2844954.6,2858586.6,2896713.6,2833349.6,2634008.9,2514048.7,2471063.7,2494127.6,2520356.8,2526597.9
경기,군포시,답,면적,1767711.7,1731456.7,1681230.7,1504519.7,1337360.2,1262356.2,1145439.2,1117948,1088574,1079137.4
경기,군포시,묘지,면적,17001,17001,16418,15552,11582,11559,11559,11559,11559,11559
경기,의왕시,계,면적,53985682.7,53986174.7,53989365.7,53986775,53987838.9,53987611.3,54034385.4,54034757.6,54032697.4,54031240.1
경기,의왕시,전,면적,5110319,5138858,5200290,5301118.6,5321437,5182035.7,5099512.9,4746487.5,4690623.5,4637548.6
경기,의왕시,답,면적,2433953,2333037,2216634.7,2081179.3,2015567.3,1934333.3,1868976.6,1689202.3,1630245.3,1555884.5
경기,의왕시,묘지,면적,173490,173490,173615,173998,174028,173926,173926,175737,175737,175854
경기,하남시,계,면적,93031146.2,93028094.2,93028156,93006863.9,92992059.2,92991186.2,92987239.8,92987871.7,92986873.6,92985346.6
경기,하남시,전,면적,7018685.2,7015691.2,7030981.2,6522602.8,6019435.8,5997481.8,5900181.8,5855706.8,5627540.8,5617467
경기,하남시,답,면적,6917734,6834519,6724832.5,5651656.7,4586370.6,4518738.6,4342096.6,4253547.6,3952694.1,3939011.8
경기,하남시,묘지,면적,187275.7,185573.7,183165.7,177055.7,171058.7,169820.7,168934.7,167794.7,167273.7,167273.7
경기,용인시 처인구,계,면적,467573615.4,467546853.4,467562401.9,467567041.5,467504049.3,467517929.8,467487956.1,467488864.4,467482115.7,467507678.6
경기,용인시 처인구,전,면적,38019313.4,37763605.4,37503254.8,37217343.5,36879563.5,36464471.5,36033878.6,35733561.1,35374771,35097475.6
경기,용인시 처인구,답,면적,66064802.3,65572320.3,64998305.2,64552193.9,63922821.9,63279314.8,62468006.4,61985156.9,61305300.6,60796850.5
경기,용인시 처인구,묘지,면적,2166941.8,2172167.8,2171553.8,2179069.8,2173044.8,2199397.8,2213549.8,2219154.8,2223594.8,2228875.8
경기,용인시 기흥구,계,면적,81674441.9,81682682.6,81682779.4,81685388.1,81686362.5,81643654.4,81644847.9,81644029.5,81636936.2,81640029.9
