"동별(1)",동별(2),2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01,2022. 01
"동별(1)",동별(2),전체세대,1인세대,2인세대,3인세대,4인세대,5인세대,6인세대,7인세대,8인세대,9인세대,10인세대 이상
"은평구",응암2동,11289,3294,2692,2640,2097,444,88,22,8,1,3
"은평구",신사1동,11904,4212,3133,2357,1691,401,88,17,2,3,-
"은평구",신사2동,8947,3303,2273,1677,1315,288,72,14,3,-,2
"은평구",증산동,6758,2643,1703,1191,925,237,43,14,2,-,-
"은평구",수색동,5431,1789,1359,1098,896,229,49,8,3,-,-
"은평구",진관동,21526,6454,4471,4256,4645,1333,297,51,13,4,2
"은평구",불광2동,14003,6712,3355,2197,1317,324,78,12,6,1,1
"은평구",응암3동,12505,6126,3010,1806,1181,299,60,16,6,-,1
"은평구",역촌동,20861,8288,5190,3872,2703,641,121,36,7,3,-
"서대문구",소계,143948,63596,31567,24268,18983,4306,912,229,51,25,11
"서대문구",천연동,7745,3072,1825,1442,1107,239,47,9,2,1,1
"서대문구",홍제1동,10392,3840,2553,1979,1560,365,68,17,8,1,1
"서대문구",홍제3동,7359,2897,1845,1366,967,219,52,10,3,-,-
"서대문구",홍제2동,5788,1890,1457,1237,948,207,34,10,3,1,1
"서대문구",홍은1동,9771,3389,2437,1946,1527,371,76,18,4,3,-
"서대문구",홍은2동,12315,5153,2938,2141,1587,358,97,33,5,3,-
"서대문구",남가좌1동,5663,1281,1234,1436,1343,276,68,21,3,1,-
"서대문구",남가좌2동,13322,5293,2949,2461,2067,439,88,18,3,3,1
"서대문구",북가좌1동,6899,1703,1741,1594,1442,325,69,20,3,2,-
"서대문구",북가좌2동,14600,5874,3709,2571,1875,453,94,20,2,-,2
"서대문구",충현동,10281,5227,2063,1445,1177,292,58,16,1,1,1
"서대문구",북아현동,7194,2815,1637,1445,1070,185,32,9,-,1,-
"서대문구",신촌동,14052,10990,1569,785,528,131,33,5,6,1,4
"서대문구",연희동,18567,10172,3610,2420,1785,446,96,23,8,7,-
"마포구",소계,179969,85232,37827,28194,22551,4833,961,261,69,29,12
"마포구",용강동,9405,3526,1974,1933,1564,314,64,23,5,2,-
"마포구",대흥동,8662,5555,1443,830,676,131,17,7,-,1,2
"마포구",염리동,7786,3377,1573,1356,1217,217,32,10,2,1,1
"마포구",신수동,10015,3927,2189,1881,1621,310,64,17,5,1,-
"마포구",서교동,15345,10165,2595,1362,950,203,53,7,7,1,2
"마포구",합정동,9547,5357,2045,1183,751,160,33,13,3,1,1
"마포구",망원1동,10307,5108,2461,1367,1061,244,51,12,3,-,-
"마포구",망원2동,8450,3350,2095,1442,1231,262,54,12,3,1,-
"마포구",연남동,8607,5163,1705,933,599,166,28,7,2,4,-
"마포구",성산1동,9398,4486,2155,1401,1015,261,55,16,4,5,-
"마포구",성산2동,19304,9115,4040,3038,2446,525,110,19,9,1,1
"마포구",상암동,12716,4513,2626,2386,2403,636,109,29,11,2,1
"마포구",도화동,9293,3552,2093,1790,1428,332,74,20,-,3,1
"마포구",서강동,12179,5861,2363,1998,1570,297,61,20,8,-,1
"마포구",공덕동,18538,8957,4001,2866,2130,459,88,29,6,2,-
"마포구",아현동,10417,3220,2469,2428,1889,316,68,20,1,4,2
"양천구",소계,181482,56603,41486,38003,36219,7342,1376,310,97,24,22
"양천구",목1동,10400,1702,1894,2875,3247,543,102,25,7,5,-
"양천구",목2동,13409,5257,3150,2416,2025,433,93,24,8,1,2
"양천구",목3동,10044,4005,2508,1817,1366,257,61,23,4,1,2
"양천구",목4동,10168,3269,2036,2090,2224,437,83,22,6,-,1
"양천구",신월1동,10246,4753,2516,1648,1024,250,47,6,1,1,-
"양천구",신월2동,8474,2601,2149,1773,1485,363,74,22,4,-,3
"양천구",신월3동,7910,4090,1774,1078,713,200,43,6,2,1,3
"양천구",신월4동,6876,1679,1774,1604,1382,346,67,18,5,1,-
"양천구",신월5동,6488,2434,1589,1226,932,239,55,12,1,-,-
"양천구",신월6동,5359,1289,1336,1308,1164,231,28,3,-,-,-
"양천구",신월7동,9201,3493,2667,1671,1088,223,43,11,5,-,-
"양천구",신정1동,7103,1419,1338,1726,2139,390,69,17,3,-,2
"양천구",신정2동,6999,1600,1383,1535,2002,415,51,4,6,2,1
"양천구",신정3동,19411,5260,4774,4170,4001,990,170,30,12,1,3
"양천구",신정6동,8265,1192,1638,2348,2568,413,83,11,7,4,1
"양천구",신정7동,11455,3188,2762,2496,2470,434,81,16,7,-,1
"양천구",목5동,13452,1780,2408,3736,4571,764,135,40,11,6,1
"양천구",신정4동,16222,7592,3790,2486,1818,414,91,20,8,1,2
"강서구",소계,271576,118824,61882,45020,35800,7961,1600,358,85,30,16
"강서구",염창동,16302,4701,3332,3766,3733,644,104,18,3,1,-
"강서구",등촌1동,13657,7939,2602,1653,1177,225,47,11,3,-,-
"강서구",등촌2동,8676,2997,2143,1742,1347,338,81,25,1,2,-
"강서구",등촌3동,14996,6591,3929,2375,1713,307,65,10,3,3,-
"강서구",화곡본동,17332,8488,3910,2547,1843,434,78,19,10,2,1
"강서구",화곡2동,8180,3206,2122,1492,1022,280,43,12,3,-,-
"강서구",화곡3동,9701,3807,2337,1730,1377,339,92,14,3,2,-
"강서구",화곡4동,9767,4030,2569,1723,1118,253,56,15,1,1,1
"강서구",화곡6동,12676,6437,2606,1849,1400,288,69,15,6,4,2
"강서구",화곡8동,11853,5083,3131,1993,1252,319,59,14,1,1,-
"강서구",가양1동,20558,13660,2873,2001,1572,353,80,13,3,2,1
"강서구",가양2동,8053,4447,2090,893,477,106,24,12,2,1,1
"강서구",가양3동,7902,3633,2341,1221,547,129,25,5,1,-,-
"강서구",발산1동,13454,3025,3221,3004,3297,752,125,24,4,2,-
"강서구",공항동,14100,5926,3078,2458,1985,524,103,20,5,1,-
"강서구",방화1동,17276,5267,4031,3610,3342,833,155,32,3,1,2
"강서구",방화2동,11990,5969,2790,1697,1152,284,74,19,1,1,3
"강서구",방화3동,11263,5086,2913,1724,1186,260,69,20,3,2,-
"강서구",화곡1동,27739,14477,6390,3909,2269,529,115,31,13,2,4
"강서구",우장산동,16101,4055,3474,3633,3991,764,136,29,16,2,1
"구로구",소계,181240,73044,43386,32204,25318,5691,1232,256,69,29,11
"구로구",신도림동,13791,3434,3219,3312,3106,553,132,23,7,5,-
"구로구",구로1동,8339,2390,2019,1846,1682,328,57,12,3,2,-
"구로구",구로3동,13392,8039,2384,1555,1077,261,53,17,3,3,-
"구로구",구로4동,10632,5556,2531,1450,866,180,33,11,4,1,-
"구로구",구로5동,15121,7822,3148,2139,1562,351,73,21,3,2,-
